STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3126;19200427;-999;-999;-999;    1;   2.4;   1;-999;-999;   6.0;   8.3;  997.90;    9.0;   72.00;   12.0;    5.7;-999;eor
       3126;19200428;-999;-999;-999;    1;   0.0;   1;-999;-999;   6.7;   7.1;  993.60;    8.4;   66.00;   12.4;    4.7;-999;eor
       3126;19200429;-999;-999;-999;    1;   0.2;   1;-999;-999;   3.3;   6.7; 1002.00;    7.6;   64.00;   13.5;    3.2;-999;eor
       3126;19200430;-999;-999;-999;    1;   0.2;   1;-999;-999;   4.7;   7.2; 1008.70;    8.6;   65.00;   13.5;    4.6;-999;eor
       3126;19200501;-999;-999;-999;    1;   0.0;   1;-999;-999;   4.7;   7.4; 1009.90;   13.6;   51.00;   19.7;    6.4;-999;eor
       3126;19200502;-999;-999;-999;    1;   0.0;   1;-999;-999;   7.7;  11.5; 1001.30;   18.2;   57.00;   24.2;   10.6;-999;eor
       3126;19200503;-999;-999;-999;    1;   0.0;   1;-999;-999;   6.7;   9.7; 1009.00;   16.4;   50.00;   19.8;   14.4;-999;eor
       3126;19200504;-999;-999;-999;    1;   1.3;   1;-999;-999;   5.3;   7.4; 1016.80;   12.9;   51.00;   18.2;    9.3;-999;eor
       3126;19200505;-999;-999;-999;    1;   0.0;   1;-999;-999;   3.7;   6.4; 1025.30;    7.8;   61.00;   12.7;    5.6;-999;eor
       3126;19200506;-999;-999;-999;    1;   1.7;   1;-999;-999;   7.3;   6.8; 1020.00;   12.5;   49.00;   16.6;    1.7;-999;eor
       3126;19200507;-999;-999;-999;    1;   2.5;   1;-999;-999;   5.0;  10.0; 1008.80;   10.9;   75.00;   17.0;    9.1;-999;eor
       3126;19200508;-999;-999;-999;    1;   1.1;   1;-999;-999;   5.7;   8.5; 1013.80;   11.1;   66.00;   16.1;    6.9;-999;eor
       3126;19200509;-999;-999;-999;    1;   0.1;   1;-999;-999;   5.0;   9.2; 1013.30;    9.8;   75.00;   16.0;    7.2;-999;eor
       3126;19200510;-999;-999;-999;    1;   0.0;   1;-999;-999;   1.3;   6.9; 1018.30;    9.4;   61.00;   15.9;    3.3;-999;eor
       3126;19200511;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.3;   6.0; 1018.80;   11.5;   49.00;   17.7;    3.6;-999;eor
       3126;19200512;-999;-999;-999;    1;   1.3;   1;-999;-999;   6.3;   8.1; 1010.60;   16.4;   45.00;   21.2;    6.9;-999;eor
       3126;19200513;-999;-999;-999;    1;  11.3;   1;-999;-999;   5.7;  15.0; 1010.30;   18.5;   71.00;   26.1;   13.0;-999;eor
       3126;19200514;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.7;   9.1; 1015.70;   13.1;   61.00;   18.5;    9.0;-999;eor
       3126;19200515;-999;-999;-999;    1;   0.0;   1;-999;-999;   5.0;   8.3; 1015.20;   10.4;   66.00;   13.7;    8.5;-999;eor
       3126;19200516;-999;-999;-999;    1;   0.0;   0;-999;-999;   1.7;   8.0; 1007.50;   12.2;   61.00;   18.2;    4.7;-999;eor
       3126;19200517;-999;-999;-999;    1;   9.3;   1;-999;-999;   4.0;  11.6; 1002.20;   15.6;   69.00;   23.0;    4.1;-999;eor
       3126;19200518;-999;-999;-999;    1;   0.1;   1;-999;-999;   5.7;  13.1; 1006.00;   19.4;   59.00;   23.7;   13.2;-999;eor
       3126;19200519;-999;-999;-999;    1;   0.3;   1;-999;-999;   7.3;  10.9; 1013.10;   14.3;   67.00;   19.5;   13.5;-999;eor
       3126;19200520;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.7;  13.1; 1014.10;   16.4;   70.00;   21.0;   12.6;-999;eor
       3126;19200521;-999;-999;-999;    1;   2.8;   1;-999;-999;   6.7;  15.7; 1013.70;   16.5;   85.00;   20.7;   12.6;-999;eor
       3126;19200522;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.7;  10.2; 1022.50;   15.7;   60.00;   20.8;   11.3;-999;eor
       3126;19200523;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.7;  10.8; 1021.20;   17.8;   55.00;   25.0;    9.5;-999;eor
       3126;19200524;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.3;  11.9; 1014.60;   20.3;   55.00;   27.2;    9.8;-999;eor
       3126;19200525;-999;-999;-999;    1;   3.4;   1;-999;-999;   3.3;  16.3; 1009.70;   23.7;   58.00;   29.4;   15.5;-999;eor
       3126;19200526;-999;-999;-999;    1;   1.0;   1;-999;-999;   3.3;  17.3; 1008.70;   22.8;   64.00;   30.4;   18.0;-999;eor
       3126;19200527;-999;-999;-999;    1;   2.7;   1;-999;-999;   6.3;  18.1; 1009.10;   18.3;   86.00;   23.7;   17.0;-999;eor
       3126;19200528;-999;-999;-999;    1;   0.0;   1;-999;-999;   6.0;  15.1; 1009.40;   18.5;   72.00;   23.5;   13.7;-999;eor
       3126;19200529;-999;-999;-999;    1;   0.0;   0;-999;-999;   1.3;  15.2; 1009.90;   20.1;   65.00;   26.0;   14.7;-999;eor
       3126;19200530;-999;-999;-999;    1;   0.5;   1;-999;-999;   7.7;  16.9; 1008.20;   18.0;   82.00;   22.8;   14.6;-999;eor
       3126;19200531;-999;-999;-999;    1;  21.6;   1;-999;-999;   5.3;  13.4; 1013.30;   13.9;   82.00;   21.6;   12.4;-999;eor
       3126;19200601;-999;-999;-999;    1;   0.0;   1;-999;-999;   3.3;  11.6; 1018.40;   15.9;   66.00;   21.4;   12.1;-999;eor
       3126;19200602;-999;-999;-999;    1;   0.0;   1;-999;-999;   7.0;  13.5; 1012.50;   16.7;   69.00;   22.1;   12.3;-999;eor
       3126;19200603;-999;-999;-999;    1;   0.5;   1;-999;-999;   6.7;   8.7; 1005.70;   12.0;   61.00;   15.7;   10.7;-999;eor
       3126;19200604;-999;-999;-999;    1;   1.6;   1;-999;-999;   7.0;   9.6; 1000.40;   10.7;   75.00;   14.4;    6.9;-999;eor
       3126;19200605;-999;-999;-999;    1;   0.2;   1;-999;-999;   7.3;  10.0; 1003.20;   11.5;   73.00;   15.4;    7.9;-999;eor
       3126;19200606;-999;-999;-999;    1;   3.9;   1;-999;-999;   7.7;   9.8; 1001.10;   10.5;   76.00;   13.8;    9.4;-999;eor
       3126;19200607;-999;-999;-999;    1;   9.6;   8;-999;-999;   4.3;   9.2; 1001.50;    9.8;   75.00;   15.7;    6.7;-999;eor
       3126;19200608;-999;-999;-999;    1;   0.0;   0;-999;-999;   3.0;   7.8; 1008.70;   11.5;   58.00;   16.6;    6.0;-999;eor
       3126;19200609;-999;-999;-999;    1;   0.0;   0;-999;-999;   6.3;   8.4; 1009.80;   13.0;   59.00;   17.0;    5.1;-999;eor
       3126;19200610;-999;-999;-999;    1;   0.0;   0;-999;-999;   6.0;   9.6; 1009.00;   14.9;   58.00;   20.7;    6.7;-999;eor
       3126;19200611;-999;-999;-999;    1;   0.1;   1;-999;-999;   3.3;  10.0; 1008.60;   17.0;   54.00;   23.6;    7.7;-999;eor
       3126;19200612;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.7;   9.2; 1009.60;   18.3;   47.00;   25.8;   12.7;-999;eor
       3126;19200613;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.0;   9.5; 1011.30;   18.6;   46.00;   24.5;   10.8;-999;eor
       3126;19200614;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.7;   9.4; 1012.60;   18.5;   45.00;   25.2;    9.7;-999;eor
       3126;19200615;-999;-999;-999;    1;   0.0;   0;-999;-999;   1.0;   9.8; 1011.70;   18.1;   52.00;   25.2;    7.4;-999;eor
       3126;19200616;-999;-999;-999;    1;   0.0;   0;-999;-999;   1.3;   9.8; 1011.10;   19.9;   46.00;   27.2;    9.6;-999;eor
       3126;19200617;-999;-999;-999;    1;   0.9;   8;-999;-999;   3.7;  12.5; 1009.40;   17.5;   62.00;   26.1;   10.9;-999;eor
       3126;19200618;-999;-999;-999;    1;   0.1;   1;-999;-999;   3.3;  12.8; 1007.50;   17.8;   64.00;   23.5;   10.2;-999;eor
       3126;19200619;-999;-999;-999;    1;   0.0;   1;-999;-999;   7.3;  14.5; 1005.50;   15.9;   82.00;   19.4;   13.0;-999;eor
       3126;19200620;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.0;  13.6; 1007.50;   19.0;   63.00;   24.6;   12.2;-999;eor
       3126;19200621;-999;-999;-999;    1;   0.7;   1;-999;-999;   6.0;  15.9; 1010.70;   19.2;   71.00;   27.8;   13.0;-999;eor
       3126;19200622;-999;-999;-999;    1;   0.0;   1;-999;-999;   5.3;  12.7; 1016.40;   16.8;   67.00;   21.6;   12.4;-999;eor
       3126;19200623;-999;-999;-999;    1;   0.3;   1;-999;-999;   4.7;  13.4; 1016.40;   18.1;   65.00;   24.7;   10.1;-999;eor
       3126;19200624;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.0;  10.0; 1014.80;   15.4;   58.00;   19.9;   12.3;-999;eor
       3126;19200625;-999;-999;-999;    1;   2.9;   1;-999;-999;   6.3;  10.5; 1010.60;   15.6;   60.00;   19.0;   10.5;-999;eor
       3126;19200626;-999;-999;-999;    1;   2.0;   1;-999;-999;   6.0;  13.8; 1007.80;   16.1;   76.00;   20.3;   12.5;-999;eor
       3126;19200627;-999;-999;-999;    1;   0.8;   1;-999;-999;   6.0;  14.3; 1009.00;   14.9;   84.00;   20.0;   13.8;-999;eor
       3126;19200628;-999;-999;-999;    1;   4.6;   1;-999;-999;   5.3;  15.7; 1005.50;   17.9;   79.00;   23.7;   10.5;-999;eor
       3126;19200629;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.3;  15.3; 1009.00;   21.6;   62.00;   27.9;   13.6;-999;eor
       3126;19200630;-999;-999;-999;    1;   3.6;   1;-999;-999;   6.0;  18.8; 1006.00;   19.8;   79.00;   28.2;   15.7;-999;eor
       3126;19200701;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.3;  15.5; 1008.80;   19.1;   72.00;   24.9;   15.7;-999;eor
       3126;19200702;-999;-999;-999;    1;   0.0;   0;-999;-999;   3.0;  15.4; 1007.20;   21.7;   62.00;   27.8;   14.1;-999;eor
       3126;19200703;-999;-999;-999;    1;   0.8;   1;-999;-999;   6.0;  16.6; 1004.70;   24.2;   58.00;   31.6;   16.2;-999;eor
       3126;19200704;-999;-999;-999;    1;   5.9;   1;-999;-999;   4.7;  17.0; 1005.10;   21.3;   67.00;   25.3;   18.3;-999;eor
       3126;19200705;-999;-999;-999;    1;   0.1;   1;-999;-999;   5.3;  15.6; 1004.50;   17.9;   76.00;   22.5;   16.5;-999;eor
       3126;19200706;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.3;  12.6; 1007.50;   19.1;   58.00;   23.8;   13.1;-999;eor
       3126;19200707;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.3;  13.6; 1008.30;   23.2;   51.00;   29.7;   14.0;-999;eor
       3126;19200708;-999;-999;-999;    1;   0.8;   1;-999;-999;   4.3;  16.6; 1007.40;   22.1;   63.00;   31.0;   16.9;-999;eor
       3126;19200709;-999;-999;-999;    1;  13.5;   1;-999;-999;   8.0;  15.9; 1008.40;   16.2;   86.00;   19.3;   15.4;-999;eor
       3126;19200710;-999;-999;-999;    1;   0.0;   0;-999;-999;   6.3;  13.3; 1013.40;   17.9;   67.00;   22.5;   13.9;-999;eor
       3126;19200711;-999;-999;-999;    1;   0.0;   0;-999;-999;   3.3;  13.6; 1014.60;   20.0;   61.00;   25.7;   12.8;-999;eor
       3126;19200712;-999;-999;-999;    1;   2.7;   1;-999;-999;   1.0;  14.2; 1009.70;   21.5;   58.00;   27.2;   13.6;-999;eor
       3126;19200713;-999;-999;-999;    1;  20.2;   1;-999;-999;   8.0;  17.2; 1006.90;   17.2;   87.00;   21.3;   16.4;-999;eor
       3126;19200714;-999;-999;-999;    1;   0.0;   0;-999;-999;   6.7;  13.6; 1013.90;   17.3;   70.00;   21.7;   12.7;-999;eor
       3126;19200715;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.3;  14.7; 1008.10;   20.7;   63.00;   26.9;   12.7;-999;eor
       3126;19200716;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.3;  16.4; 1011.60;   21.4;   65.00;   27.0;   15.5;-999;eor
       3126;19200717;-999;-999;-999;    1;   0.0;   1;-999;-999;   4.0;  18.9; 1008.70;   25.0;   62.00;   33.3;   16.9;-999;eor
       3126;19200718;-999;-999;-999;    1;   3.0;   1;-999;-999;   6.3;  18.4; 1009.10;   22.4;   66.00;   28.7;   19.4;-999;eor
       3126;19200719;-999;-999;-999;    1;   3.4;   1;-999;-999;   5.0;  14.3; 1014.50;   16.1;   75.00;   21.7;   12.8;-999;eor
       3126;19200720;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.7;  12.5; 1018.50;   19.4;   59.00;   25.1;   10.7;-999;eor
       3126;19200721;-999;-999;-999;    1;   0.0;   0;-999;-999;   7.7;  16.3; 1012.60;   21.1;   66.00;   24.5;   14.2;-999;eor
       3126;19200722;-999;-999;-999;    1;   0.0;   1;-999;-999;   3.0;  14.6; 1002.20;   21.5;   59.00;   31.4;   17.1;-999;eor
       3126;19200723;-999;-999;-999;    1;   0.1;   1;-999;-999;   5.7;  13.6; 1002.20;   20.9;   58.00;   24.8;   15.2;-999;eor
       3126;19200724;-999;-999;-999;    1;   0.9;   1;-999;-999;   6.7;  14.5;  998.00;   17.7;   69.00;   24.9;   14.6;-999;eor
       3126;19200725;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.0;   9.7; 1008.80;   16.7;   53.00;   21.9;   11.6;-999;eor
       3126;19200726;-999;-999;-999;    1;   1.2;   1;-999;-999;   5.0;  11.2; 1002.50;   18.5;   56.00;   26.6;   10.5;-999;eor
       3126;19200727;-999;-999;-999;    1;   0.0;   0;-999;-999;   6.0;  11.1; 1007.50;   16.6;   59.00;   20.3;   12.5;-999;eor
       3126;19200728;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.3;  10.6; 1010.30;   15.6;   61.00;   20.7;   10.7;-999;eor
       3126;19200729;-999;-999;-999;    1;   0.0;   1;-999;-999;   4.3;  10.9; 1008.20;   14.8;   65.00;   19.7;   10.2;-999;eor
       3126;19200730;-999;-999;-999;    1;   0.4;   1;-999;-999;   7.3;  13.0; 1006.70;   16.4;   71.00;   21.0;   11.9;-999;eor
       3126;19200731;-999;-999;-999;    1;   0.0;   0;-999;-999;   6.7;  13.0; 1004.20;   18.2;   64.00;   22.6;   11.8;-999;eor
       3126;19200801;-999;-999;-999;    1;   1.0;   1;-999;-999;   3.3;  14.0; 1001.40;   18.8;   65.00;   25.8;   14.5;-999;eor
       3126;19200802;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.3;  11.9; 1007.90;   19.1;   56.00;   25.0;   13.5;-999;eor
       3126;19200803;-999;-999;-999;    1;   1.5;   1;-999;-999;   5.0;  16.2; 1007.40;   20.4;   67.00;   27.3;   15.7;-999;eor
       3126;19200804;-999;-999;-999;    1;   0.0;   0;-999;-999;   3.0;  13.2; 1010.10;   20.0;   57.00;   25.6;   16.2;-999;eor
       3126;19200805;-999;-999;-999;    1;   9.0;   1;-999;-999;   5.0;  15.6; 1001.60;   22.0;   62.00;   31.7;   13.1;-999;eor
       3126;19200806;-999;-999;-999;    1;   0.2;   1;-999;-999;   3.0;  12.2; 1001.50;   16.9;   63.00;   21.2;   15.5;-999;eor
       3126;19200807;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.7;  12.4; 1012.00;   15.6;   69.00;   19.3;   13.6;-999;eor
       3126;19200808;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.7;  11.3; 1015.60;   18.0;   57.00;   24.5;   10.2;-999;eor
       3126;19200809;-999;-999;-999;    1;   1.2;   1;-999;-999;   3.3;  13.5; 1007.70;   21.5;   56.00;   29.5;   13.2;-999;eor
       3126;19200810;-999;-999;-999;    1;   1.2;   1;-999;-999;   6.0;  13.6; 1008.40;   16.0;   74.00;   20.4;   14.5;-999;eor
       3126;19200811;-999;-999;-999;    1;   1.8;   1;-999;-999;   7.3;  14.4; 1010.00;   15.5;   81.00;   20.7;   13.5;-999;eor
       3126;19200812;-999;-999;-999;    1;   0.0;   1;-999;-999;   5.3;  13.6; 1016.00;   16.1;   75.00;   20.7;   13.2;-999;eor
       3126;19200813;-999;-999;-999;    1;   0.0;   0;-999;-999;   3.7;  12.4; 1016.60;   16.3;   68.00;   23.0;   12.2;-999;eor
       3126;19200814;-999;-999;-999;    1;   0.0;   0;-999;-999;   3.0;  12.1; 1012.80;   17.7;   62.00;   24.1;    9.8;-999;eor
       3126;19200815;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.0;  12.9; 1012.80;   16.8;   67.00;   22.7;   13.1;-999;eor
       3126;19200816;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.7;  10.5; 1015.90;   18.0;   55.00;   25.3;   10.1;-999;eor
       3126;19200817;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.7;  13.6; 1011.30;   20.3;   62.00;   27.6;   12.3;-999;eor
       3126;19200818;-999;-999;-999;    1;   0.0;   0;-999;-999;   1.0;  14.5; 1003.60;   21.4;   61.00;   29.7;   13.4;-999;eor
       3126;19200819;-999;-999;-999;    1;   0.0;   1;-999;-999;   2.7;  14.8;  999.50;   21.4;   60.00;   29.7;   15.2;-999;eor
       3126;19200820;-999;-999;-999;    1;   0.0;   1;-999;-999;   4.7;  10.9; 1006.50;   13.9;   67.00;   19.7;   12.1;-999;eor
       3126;19200821;-999;-999;-999;    1;   0.0;   1;-999;-999;   4.7;   8.9; 1010.10;   12.9;   61.00;   18.0;    7.8;-999;eor
       3126;19200822;-999;-999;-999;    1;   0.0;   1;-999;-999;   7.0;   9.6; 1008.30;   14.2;   59.00;   18.7;   11.6;-999;eor
       3126;19200823;-999;-999;-999;    1;   2.5;   1;-999;-999;   6.7;  11.3; 1004.80;   14.0;   72.00;   18.4;    8.9;-999;eor
       3126;19200824;-999;-999;-999;    1;   3.3;   1;-999;-999;   6.3;  12.7; 1004.40;   14.4;   77.00;   19.8;   11.5;-999;eor
       3126;19200825;-999;-999;-999;    1;   7.3;   1;-999;-999;   5.7;  14.6; 1003.90;   14.5;   89.00;   17.6;   12.5;-999;eor
       3126;19200826;-999;-999;-999;    1;   0.3;   1;-999;-999;   6.3;  12.8; 1009.20;   13.8;   79.00;   18.3;   12.5;-999;eor
       3126;19200827;-999;-999;-999;    1;   0.0;   1;-999;-999;   7.0;  12.7; 1012.00;   14.6;   77.00;   17.8;   11.0;-999;eor
       3126;19200828;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.7;  11.5; 1011.30;   15.3;   68.00;   20.7;   10.7;-999;eor
       3126;19200829;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.0;  11.4; 1014.40;   13.8;   71.00;   18.6;   10.8;-999;eor
       3126;19200830;-999;-999;-999;    1;  18.6;   1;-999;-999;   8.0;  11.4; 1004.50;   11.1;   88.00;   12.2;    7.8;-999;eor
       3126;19200831;-999;-999;-999;    1;   5.3;   1;-999;-999;   8.0;  13.4; 1002.90;   13.1;   90.00;   15.3;   11.4;-999;eor
       3126;19200901;-999;-999;-999;    1;   0.1;   1;-999;-999;   7.7;  12.7; 1006.00;   14.2;   79.00;   18.2;   11.7;-999;eor
       3126;19200902;-999;-999;-999;    1;   0.7;   1;-999;-999;   7.0;  13.2; 1005.90;   14.2;   81.00;   18.0;   11.7;-999;eor
       3126;19200903;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.3;  12.7; 1007.50;   14.4;   77.00;   19.1;   12.2;-999;eor
       3126;19200904;-999;-999;-999;    1;   1.1;   1;-999;-999;   5.7;  13.6; 1004.90;   15.3;   80.00;   20.0;   11.7;-999;eor
       3126;19200905;-999;-999;-999;    1;   0.4;   1;-999;-999;   6.0;  10.8; 1001.00;   12.9;   73.00;   17.3;   11.8;-999;eor
       3126;19200906;-999;-999;-999;    1;   0.0;   1;-999;-999;   2.3;  10.3;  999.50;   12.8;   70.00;   17.8;   10.2;-999;eor
       3126;19200907;-999;-999;-999;    1;   0.3;   1;-999;-999;   4.0;  11.1; 1005.40;   12.5;   76.00;   15.2;   10.5;-999;eor
       3126;19200908;-999;-999;-999;    1;   0.0;   1;-999;-999;   7.3;  10.2; 1012.70;   12.2;   73.00;   14.1;   10.8;-999;eor
       3126;19200909;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.0;   9.6; 1014.80;   11.6;   69.00;   16.3;   10.2;-999;eor
       3126;19200910;-999;-999;-999;    1;   0.0;   1;-999;-999;   3.7;  10.3; 1011.20;   13.4;   69.00;   21.0;    5.5;-999;eor
       3126;19200911;-999;-999;-999;    1;   0.0;   1;-999;-999;   5.0;  10.4; 1018.30;   13.1;   72.00;   17.3;    8.4;-999;eor
       3126;19200912;-999;-999;-999;    1;   0.0;   0;-999;-999;   1.7;  10.0; 1014.90;   13.7;   66.00;   20.0;   10.5;-999;eor
       3126;19200913;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.7;   8.6; 1012.30;   12.7;   63.00;   20.1;    6.4;-999;eor
       3126;19200914;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.3;  11.3; 1008.60;   13.8;   72.00;   18.3;    8.3;-999;eor
       3126;19200915;-999;-999;-999;    1;   1.7;   1;-999;-999;   5.7;  12.0; 1010.00;   15.7;   71.00;   20.8;   10.2;-999;eor
       3126;19200916;-999;-999;-999;    1;   0.2;   1;-999;-999;   6.7;  13.3; 1004.10;   18.9;   65.00;   23.5;   13.5;-999;eor
       3126;19200917;-999;-999;-999;    1;   0.0;   1;-999;-999;   2.7;  11.1; 1004.80;   16.3;   59.00;   22.4;   13.3;-999;eor
       3126;19200918;-999;-999;-999;    1;   0.2;   1;-999;-999;   4.0;  12.0; 1002.30;   18.2;   61.00;   25.0;   10.3;-999;eor
       3126;19200919;-999;-999;-999;    1;   0.1;   1;-999;-999;   4.7;  10.9; 1000.90;   13.4;   67.00;   19.0;   10.5;-999;eor
       3126;19200920;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.7;  10.7; 1008.60;   13.8;   71.00;   19.0;    6.8;-999;eor
       3126;19200921;-999;-999;-999;    1;   3.4;   1;-999;-999;   7.7;  12.4; 1010.80;   13.9;   79.00;   16.5;    9.7;-999;eor
       3126;19200922;-999;-999;-999;    1;   7.3;   1;-999;-999;   8.0;  14.4; 1013.90;   13.3;   95.00;   15.0;   12.0;-999;eor
       3126;19200923;-999;-999;-999;    1;   0.1;   1;-999;-999;   7.0;  13.0; 1019.00;   13.3;   86.00;   15.6;   10.5;-999;eor
       3126;19200924;-999;-999;-999;    1;   0.0;   1;-999;-999;   8.0;  13.2; 1016.20;   14.3;   83.00;   15.9;   11.2;-999;eor
       3126;19200925;-999;-999;-999;    1;   1.9;   1;-999;-999;   8.0;  15.2; 1011.80;   14.7;   92.00;   15.7;   13.6;-999;eor
       3126;19200926;-999;-999;-999;    1;   1.5;   1;-999;-999;   7.7;  15.3; 1013.50;   15.6;   87.00;   17.7;   13.6;-999;eor
       3126;19200927;-999;-999;-999;    1;   0.3;   1;-999;-999;   8.0;  15.6; 1015.00;   15.8;   88.00;   17.5;   14.0;-999;eor
       3126;19200928;-999;-999;-999;    1;   0.1;   1;-999;-999;   2.0;  12.4; 1018.10;   13.4;   82.00;   19.2;    8.1;-999;eor
       3126;19200929;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.0;  12.9; 1016.10;   15.6;   76.00;   22.8;    8.2;-999;eor
       3126;19200930;-999;-999;-999;    1;   5.9;   1;-999;-999;   3.3;  12.9; 1009.30;   14.8;   77.00;   20.4;   11.7;-999;eor
       3126;19201001;-999;-999;-999;    1;   0.6;   1;-999;-999;   7.0;  14.4; 1003.60;   15.1;   85.00;   18.9;   11.1;-999;eor
       3126;19201002;-999;-999;-999;    1;   0.5;   1;-999;-999;   7.7;  15.7; 1002.30;   16.6;   84.00;   19.4;   13.9;-999;eor
       3126;19201003;-999;-999;-999;    1;   0.0;   0;-999;-999;   7.3;   9.5; 1005.70;   11.9;   66.00;   16.6;   10.8;-999;eor
       3126;19201004;-999;-999;-999;    1;   0.0;   1;-999;-999;   8.0;   7.5; 1012.30;    9.2;   67.00;   10.9;    5.7;-999;eor
       3126;19201005;-999;-999;-999;    1;   0.0;   0;-999;-999;   5.0;   8.8; 1013.30;   11.9;   62.00;   17.2;    7.7;-999;eor
       3126;19201006;-999;-999;-999;    1;   0.0;   0;-999;-999;   1.3;  10.1; 1009.10;   11.9;   74.00;   18.9;    7.1;-999;eor
       3126;19201007;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.7;   9.1; 1009.20;   10.3;   73.00;   15.8;    6.8;-999;eor
       3126;19201008;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.3;   9.3; 1010.10;    9.7;   78.00;   17.9;    4.0;-999;eor
       3126;19201009;-999;-999;-999;    1;   0.0;   0;-999;-999;   1.3;  10.0; 1016.10;   10.1;   82.00;   17.2;    5.2;-999;eor
       3126;19201010;-999;-999;-999;    1;   0.0;   0;-999;-999;   3.7;   9.7; 1018.10;    9.4;   79.00;   15.7;    7.0;-999;eor
       3126;19201011;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.0;   8.1; 1018.80;    9.9;   71.00;   18.2;    2.1;-999;eor
       3126;19201012;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.0;   7.8; 1017.00;    9.9;   67.00;   18.4;    4.7;-999;eor
       3126;19201013;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.0;   8.2; 1013.00;    8.6;   75.00;   17.8;    2.6;-999;eor
       3126;19201014;-999;-999;-999;    1;   0.1;   1;-999;-999;   1.0;   9.7; 1009.50;    9.4;   82.00;   17.5;    3.8;-999;eor
       3126;19201015;-999;-999;-999;    1;   2.8;   1;-999;-999;   6.7;  10.3; 1006.10;   11.1;   79.00;   16.7;    5.0;-999;eor
       3126;19201016;-999;-999;-999;    1;   1.6;   1;-999;-999;   7.3;  11.7; 1003.90;   10.9;   89.00;   13.2;   10.0;-999;eor
       3126;19201017;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.7;   7.5; 1012.40;    5.1;   80.00;   10.2;    2.4;-999;eor
       3126;19201018;-999;-999;-999;    1;   0.0;   0;-999;-999;   4.0;   5.2; 1020.80;    3.1;   71.00;    7.6;   -0.7;-999;eor
       3126;19201019;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.7;   5.1; 1021.50;    3.5;   67.00;   10.7;   -1.0;-999;eor
       3126;19201020;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.0;   5.0; 1018.90;    3.7;   65.00;   12.2;   -1.9;-999;eor
       3126;19201021;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.0;   5.2; 1013.90;    1.6;   76.00;   10.8;   -3.5;-999;eor
       3126;19201022;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.7;   5.1; 1016.50;    3.2;   69.00;   12.0;   -4.3;-999;eor
       3126;19201023;-999;-999;-999;    1;   0.0;   0;-999;-999;   0.7;   5.9; 1018.90;    3.7;   76.00;   12.2;   -4.2;-999;eor
       3126;19201024;-999;-999;-999;    1;   0.0;   0;-999;-999;   2.7;   6.4; 1018.30;    2.4;   89.00;    8.2;   -3.6;-999;eor
       3126;19201025;-999;-999;-999;    1;   0.0;   0;-999;-999;   3.3;   6.0; 1025.00;    3.2;   79.00;   10.8;   -3.6;-999;eor
